"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p"
"group_20517","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20518","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"vnfA","","Nitrogen fixation protein VnfA","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliE_2","","Flagellar hook-basal body complex protein FliE","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliF_2","","Flagellar M-ring protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliG_2","","Flagellar motor switch protein FliG","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20523","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20524","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"tagD","","Glycerol-3-phosphate cytidylyltransferase","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20526","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20527","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20528","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgC_2","","Flagellar basal-body rod protein FlgC","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgE_2","","Flagellar hook protein FlgE","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgF_2","","Flagellar basal-body rod protein FlgF","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgG_2","","Flagellar basal-body rod protein FlgG","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgH_2","","Flagellar L-ring protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgI_2","","Flagellar P-ring protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"flgL_2","","Flagellar hook-associated protein 3","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20537","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20538","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliC1","","Flagellin 1","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliD_2","","Flagellar hook-associated protein 2","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"fliS_2","","Flagellar secretion chaperone FliS","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20542","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20543","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_20544","","hypothetical protein","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"lafS","","RNA polymerase sigma factor for flagellar operon","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"lafT","","Chemotaxis protein LafT","1","128","362","262","0.27548209366391185","67.17948717948717","0.005654350828729282","1.2189175739030713e-40","4.736957475702116e-36","1.377022522006429e-38"
"group_16870","","hypothetical protein","60","246","303","144","16.528925619834713","36.92307692307693","0.11591403042743299","2.481347674166172e-40","9.643013331344577e-36","2.7950763279259643e-38"
"group_9071","","Tn3 family transposase ISYps3","310","154","53","236","85.39944903581267","60.51282051282051","8.963489340847831","2.767561115222752e-40","1.0755296005978659e-35","3.108467053751057e-38"
"group_3376","","hypothetical protein","126","4","237","386","34.710743801652896","98.97435897435898","51.30379746835443","2.864726332671544e-40","1.1132899474028153e-35","3.208328378682465e-38"
"group_12690","","hypothetical protein","1","127","362","263","0.27548209366391185","67.43589743589745","0.00572062470091791","2.8989491093039244e-40","1.126589602857691e-35","3.2280504379876535e-38"
"group_20535","","hypothetical protein","1","127","362","263","0.27548209366391185","67.43589743589745","0.00572062470091791","2.8989491093039244e-40","1.126589602857691e-35","3.2280504379876535e-38"
"group_222","","hypothetical protein","254","88","109","302","69.9724517906336","77.43589743589745","7.997080900750626","2.9209248184780484e-40","1.1351298029569392e-35","3.243228008448398e-38"
"group_9964","","hypothetical protein","172","25","191","365","47.38292011019284","93.58974358974359","13.147643979057591","4.888310169178756e-40","1.8996950979462481e-35","5.412236746285607e-38"
"group_3091","","hypothetical protein","59","243","304","147","16.2534435261708","37.69230769230769","0.11740578297595841","1.2177751354176654e-39","4.732517731260131e-35","1.3444652645625372e-37"
"flhA_2","","Flagellar biosynthesis protein FlhA","356","244","7","146","98.07162534435263","37.43589743589744","30.430913348946135","1.6416199503305335e-39","6.379663450974519e-35","1.8072700994262094e-37"
"group_416","traI","Multifunctional conjugation protein TraI","124","4","239","386","34.15977961432507","98.97435897435898","50.06694560669456","1.8051060507004345e-39","7.015003134232028e-35","1.9816393034553754e-37"
"group_2599","","hypothetical protein","127","5","236","385","34.9862258953168","98.71794871794873","41.436440677966104","2.3087167862191392e-39","8.972135174604819e-35","2.5273620210154422e-37"
"flhB_2","","Flagellar biosynthetic protein FlhB","1","124","362","266","0.27548209366391185","68.2051282051282","0.005925859918018178","3.86203936333807e-39","1.5008657373804408e-34","4.215914992641688e-37"
"ntdC","","hypothetical protein","139","10","224","380","38.29201101928375","97.43589743589743","23.580357142857142","5.7737409046965286e-39","2.243791190383165e-34","6.285129384826792e-37"
"group_3659","","IS3 family transposase IS629","154","17","209","373","42.42424242424242","95.64102564102565","16.1671826625387","7.452450963571693e-39","2.896171493463231e-34","8.089864506880533e-37"
"group_14206","yegS","Lipid kinase YegS","218","59","145","331","60.05509641873278","84.87179487179488","8.434599649327879","9.080969091302747e-39","3.5290462082620735e-34","9.802906134061316e-37"
"yegS","","Lipid kinase YegS","145","331","218","59","39.94490358126722","15.128205128205128","0.11855927270711494","9.080969091302748e-39","3.529046208262074e-34","9.802906134061316e-37"
"group_8465","","hypothetical protein","301","146","62","244","82.92011019283747","62.56410256410256","8.113566062748564","1.7115477246778218e-38","6.651416767642951e-34","1.8424977195686846e-36"
"cia","","Colicin-Ia","163","23","200","367","44.90358126721763","94.1025641025641","13.004565217391304","5.580391715637532e-38","2.1686518285310578e-33","5.990750907544359e-36"
"group_16871","","hypothetical protein","58","237","305","153","15.977961432506888","39.23076923076923","0.12276405893338867","9.329304326871703e-38","3.6255542475088815e-33","9.987752747958351e-36"
"group_4834","aidA","Quorum-quenching protein AidA","133","9","230","381","36.63911845730027","97.6923076923077","24.479710144927537","1.2987186212304995e-37","5.047080305825967e-33","1.3865605235785623e-35"
"group_7041","","ISNCY family transposase ISBcen27","158","21","205","369","43.52617079889807","94.61538461538461","13.542857142857143","1.6908713080266865e-37","6.571064077253309e-33","1.800291528014605e-35"
"fimA_3","","Type-1 fimbrial protein, A chain","140","12","223","378","38.56749311294766","96.92307692307692","19.77578475336323","2.1205235455788974e-37","8.240778602828711e-33","2.2515788532318882e-35"
"group_14668","","hypothetical protein","103","0","260","390","28.37465564738292","100.0","inf","3.635742380669355e-37","1.4129222039757247e-32","3.849924261514236e-35"
"group_9002","","hypothetical protein","288","133","75","257","79.33884297520662","65.8974358974359","7.4201503759398495","4.579434944301497e-37","1.7796600080544477e-32","4.836032630582738e-35"
"yodB","","Cytochrome b561 ","22","175","341","215","6.0606060606060606","55.12820512820513","0.0792626728110599","5.072322268757309e-37","1.9712058800844654e-32","5.342021355242454e-35"
"rfbD","","dTDP-4-dehydrorhamnose reductase","2","122","361","268","0.5509641873278237","68.71794871794872","0.012170201171608918","7.178592017856794e-37","2.789744429979507e-32","7.539849810755425e-35"
"group_20793","","hypothetical protein","102","0","261","390","28.09917355371901","100.0","inf","9.06846088053364e-37","3.5241852673929834e-32","9.473616310196192e-35"
"group_20794","","hypothetical protein","102","0","261","390","28.09917355371901","100.0","inf","9.06846088053364e-37","3.5241852673929834e-32","9.473616310196192e-35"
"group_2128","finO","Fertility inhibition protein","135","11","228","379","37.1900826446281","97.17948717948718","20.400717703349283","1.9342391801191922e-36","7.516840301779204e-32","2.0152386868040764e-34"
"group_4166","","hypothetical protein","155","21","208","369","42.69972451790633","94.61538461538461","13.094093406593407","2.4714694847072233e-36","9.604624711469211e-32","2.568081473654869e-34"
"rrrD_1","","Lysozyme RrrD","321","181","42","209","88.42975206611571","53.58974358974359","8.825177584846093","2.9863214513894858e-36","1.160544242438982e-31","3.0947846465039517e-34"
"group_6062","","hypothetical protein","57","231","306","159","15.702479338842975","40.76923076923077","0.1282149223325694","3.207446343873705e-36","1.2464777981561993e-31","3.3151005270111685e-34"
"group_12792","","hypothetical protein","109","2","254","388","30.02754820936639","99.48717948717949","83.25196850393701","6.0126517850918683e-36","2.3366367367224017e-31","6.197975428971887e-34"
"intQ_2","","Putative defective protein IntQ","8","139","355","251","2.203856749311295","64.35897435897436","0.04069307933934543","6.636599010316455e-36","2.5791151073891805e-31","6.8230558396539165e-34"
"group_1502","","hypothetical protein","136","12","227","378","37.46556473829201","96.92307692307692","18.87224669603524","6.978506821079031e-36","2.711987320807733e-31","7.15563936888584e-34"
"group_5452","","hypothetical protein","163","26","200","364","44.90358126721763","93.33333333333333","11.41","7.537788459791575e-36","2.9293353512442017e-31","7.70877724011632e-34"
"group_9463","","hypothetical protein","38","201","325","189","10.46831955922865","48.46153846153846","0.10994259471871412","7.787223514521893e-36","3.026270802213498e-31","7.942967984812332e-34"
"group_16842","","hypothetical protein","152","20","211","370","41.8732782369146","94.87179487179486","13.327014218009479","1.1172934768855797e-35","4.34202590987274e-31","1.1366559973488847e-33"
"umuC_2","","Protein UmuC","155","22","208","368","42.69972451790633","94.35897435897435","12.465034965034965","1.3044720077333574e-35","5.069439116453374e-31","1.3236133463324735e-33"
"group_16843","","hypothetical protein","327","193","36","197","90.08264462809917","50.51282051282051","9.271588946459413","1.4717149245327726e-35","5.719378539719261e-31","1.4894214947185576e-33"
"rcbA","","Double-strand break reduction protein","8","138","355","252","2.203856749311295","64.61538461538461","0.041151255358236376","1.5226354481948035e-35","5.917265878774645e-31","1.5369521763051026e-33"
"group_14167","","hypothetical protein","143","323","220","67","39.39393939393939","17.17948717948718","0.1348297213622291","1.6176679685507416e-35","6.286581259381892e-31","1.6244396019074655e-33"
"parD1","","Antitoxin ParD1","143","323","220","67","39.39393939393939","17.17948717948718","0.1348297213622291","1.6176679685507416e-35","6.286581259381892e-31","1.6244396019074655e-33"
"group_7048","","hypothetical protein","141","15","222","375","38.84297520661157","96.15384615384616","15.878378378378379","1.7916689588057255e-35","6.96278390771081e-31","1.794531934977013e-33"
"tfaE","","Prophage tail fiber assembly protein TfaE","307","163","56","227","84.57300275482093","58.20512820512821","7.634640666082384","3.0885307143384865e-35","1.2002648062062226e-30","3.0855136406329626e-33"
"yjhP","","putative protein YjhP","138","14","225","376","38.01652892561984","96.41025641025641","16.472380952380952","3.7960783909049185e-35","1.4752319842734693e-30","3.7826461135217164e-33"
"traV","","Protein TraV","279","127","84","263","76.85950413223141","67.43589743589745","6.878233970753656","4.2575401981445603e-35","1.654565271802939e-30","4.231624736068898e-33"
"group_20183","","hypothetical protein","34","191","329","199","9.366391184573002","51.02564102564102","0.10767198714174318","1.4823874793030863e-34","5.760854222067654e-30","1.4696056688948097e-32"
"group_20425","","hypothetical protein","8","135","355","255","2.203856749311295","65.38461538461539","0.042566510172143975","1.8143710345284014e-34","7.051008714384273e-30","1.7941498000977794e-32"
"group_17032","","hypothetical protein","96","0","267","390","26.446280991735538","100.0","inf","2.082010327966921e-34","8.091108536545048e-30","2.0432092264002647e-32"
"symE","","Toxic protein SymE","96","0","267","390","26.446280991735538","100.0","inf","2.082010327966921e-34","8.091108536545048e-30","2.0432092264002647e-32"
"hsdS","","Type-1 restriction enzyme EcoKI specificity protein","96","0","267","390","26.446280991735538","100.0","inf","2.082010327966921e-34","8.091108536545048e-30","2.0432092264002647e-32"
"opgE_1","","Phosphoethanolamine transferase OpgE","114","5","249","385","31.40495867768595","98.71794871794873","35.25301204819277","2.5273752666132947e-34","9.821885761112585e-30","2.474026640078737e-32"
"group_12840","btuD_4","Vitamin B12 import ATP-binding protein BtuD","117","6","246","384","32.231404958677686","98.46153846153847","30.4390243902439","2.6303060835101106e-34","1.0221895501736992e-29","2.568315452697737e-32"
"group_14476","","hypothetical protein","182","41","181","349","50.13774104683195","89.48717948717949","8.559223824282443","3.8046384344951834e-34","1.4785585884135182e-29","3.705660622590271e-32"
"group_5962","","hypothetical protein","7","131","356","259","1.9283746556473829","66.41025641025641","0.03887554678788918","4.933810852577808e-34","1.9173775735287879e-29","4.7934439338219696e-32"
"group_19648","","hypothetical protein","116","6","247","384","31.955922865013775","98.46153846153847","30.05668016194332","6.264058725548447e-34","2.4343385019226372e-29","6.070669580854457e-32"
"ompN","","Outer membrane porin N","354","254","9","136","97.52066115702479","34.87179487179487","21.060367454068242","7.362448277922871e-34","2.861194649766386e-29","7.117399626284542e-32"
"group_11133","yedR","Inner membrane protein YedR","16","153","347","237","4.40771349862259","60.76923076923077","0.07142453523196023","9.044107823755257e-34","3.514721182467768e-29","8.721392512326968e-32"
"group_12683","","hypothetical protein","161","28","202","362","44.352617079889804","92.82051282051282","10.304455445544555","9.358193243788935e-34","3.636781058401256e-29","9.001933312874395e-32"
"mcrC","","Protein McrC","123","9","240","381","33.88429752066116","97.6923076923077","21.695833333333333","9.406036085446875e-34","3.6553737435263647e-29","9.00338360474474e-32"
"mcrB","","5-methylcytosine-specific restriction enzyme B","123","9","240","381","33.88429752066116","97.6923076923077","21.695833333333333","9.406036085446875e-34","3.6553737435263647e-29","9.00338360474474e-32"
"group_17033","","hypothetical protein","103","2","260","388","28.37465564738292","99.48717948717949","76.85384615384615","1.1156707454918395e-33","4.3357196511303866e-29","1.0652873835701195e-31"
"group_1288","insK","IS3 family transposase IS629","132","13","231","377","36.36363636363637","96.66666666666667","16.571428571428573","1.7245343385343834e-33","6.701885346412321e-29","1.6426189574540001e-31"
"group_16999","","hypothetical protein","98","1","265","389","26.997245179063363","99.74358974358975","143.8566037735849","2.0362714427420585e-33","7.913358080784187e-29","1.9348063767198502e-31"
"rusA_1","","Crossover junction endodeoxyribonuclease RusA","319","186","44","204","87.87878787878788","52.307692307692314","7.951612903225806","2.5468926817967716e-33","9.897734339998614e-29","2.4140815463411253e-31"
"group_1337","","hypothetical protein","2","112","361","278","0.5509641873278237","71.28205128205128","0.013751483973090622","3.0278094099110017e-33","1.1766672928796134e-28","2.8629374522618332e-31"
"group_14643","","hypothetical protein","97","1","266","389","26.72176308539945","99.74358974358975","141.85338345864662","4.9639535331792935e-33","1.929091622064137e-28","4.682261218602275e-31"
"group_9943","","IS110 family transposase ISEc32","159","28","204","362","43.80165289256198","92.82051282051282","10.076680672268907","5.0431893056438136e-33","1.9598842279592988e-28","4.745482392153266e-31"
"ldrD","","Small toxic polypeptide LdrD","360","275","3","115","99.17355371900827","29.48717948717949","50.18181818181818","5.368770871855254e-33","2.086411736220389e-28","5.039641874928476e-31"
"yjhB","","Putative metabolite transport protein YjhB","110","5","253","385","30.303030303030305","98.71794871794873","33.47826086956522","8.396582975703671e-33","3.2630800760179603e-28","7.862843556669784e-31"
"group_3431","rspB","Starvation-sensing protein RspB","14","145","349","245","3.8567493112947657","62.82051282051282","0.06777986364983697","1.538998563787698e-32","5.980856218591752e-28","1.4377058217768636e-30"
"intA_4","","Prophage integrase IntA","179","42","184","348","49.311294765840216","89.23076923076924","8.06055900621118","1.7569301189300406e-32","6.827781828185924e-28","1.6373577525625717e-30"
"repB","","RepFIB replication protein A","335","216","28","174","92.28650137741047","44.61538461538462","9.637896825396826","1.9441274425023425e-32","7.555268067052603e-28","1.8074803988164122e-30"
"group_9070","","Tn3 family transposase ISYps3","45","203","318","187","12.396694214876034","47.94871794871795","0.13035598103913004","1.9498466271308457e-32","7.577493962355893e-28","1.808471112734103e-30"
"group_21826","","hypothetical protein","134","16","229","374","36.91460055096419","95.8974358974359","13.677947598253276","4.776442209343719e-32","1.856220971395156e-27","4.419573741417038e-30"
"traY","","Relaxosome protein TraY","228","82","135","308","62.8099173553719","78.97435897435898","6.3436314363143635","5.741327298742322e-32","2.2311946148372413e-27","5.299749678948317e-30"
"group_14712","","hypothetical protein","3","112","360","278","0.8264462809917356","71.28205128205128","0.02068452380952381","6.194531380944081e-32","2.4073187852624887e-27","5.704546884508267e-30"
"group_6377","","hypothetical protein","154","27","209","363","42.42424242424242","93.07692307692308","9.90643274853801","7.449094036057986e-32","2.8948669242928547e-27","6.843657031425188e-30"
"gcl","","Glyoxylate carboligase","265","388","98","2","73.00275482093664","0.5128205128205128","0.013938565116768357","8.414454125870638e-32","3.2700251623958476e-27","7.712323496216622e-30"
"group_9033","ntdC","hypothetical protein","125","12","238","378","34.43526170798898","96.92307692307692","16.544117647058822","8.726125478997634e-32","3.391146883648061e-27","7.979169137995437e-30"
"group_5006","","IS4 family transposase IS4","101","3","262","387","27.823691460055095","99.23076923076923","49.729007633587784","9.033552386649107e-32","3.5106191284995756e-27","8.240889973003698e-30"
"group_17031","","hypothetical protein","89","0","274","390","24.517906336088156","100.0","inf","1.069490514321627e-31","4.156254036756707e-27","9.733616011139828e-30"
"group_5007","","IS4 family transposase IS4","107","5","256","385","29.476584022038566","98.71794871794873","32.18359375","1.1352962778993012e-31","4.4119883951722644e-27","1.0308384100869777e-29"
"group_11250","","hypothetical protein","278","136","85","254","76.5840220385675","65.12820512820512","6.108304498269896","1.891801513517513e-31","7.351919041831759e-27","1.7137340423850254e-29"
"group_4204","","hypothetical protein","100","3","263","387","27.548209366391184","99.23076923076923","49.049429657794676","2.1676085329006997e-31","8.4237602805587e-27","1.9590140187345813e-29"
"xerC_4","","Tyrosine recombinase XerC","332","214","31","176","91.46005509641874","45.12820512820513","8.807958999095568","2.5855712576382164e-31","1.0048047021433637e-26","2.3313334156458554e-29"
"group_7402","nfsA","Oxygen-insensitive NADPH nitroreductase","263","119","100","271","72.45179063360881","69.48717948717949","5.989327731092437","3.029620218153947e-31","1.1773710091789869e-26","2.725395854580988e-29"
"traS","","Protein TraS","145","23","218","367","39.94490358126722","94.1025641025641","10.613282808137216","6.0542547856915095e-31","2.3528044948154345e-26","5.421208513399618e-29"
"group_16773","","hypothetical protein","145","23","218","367","39.94490358126722","94.1025641025641","10.613282808137216","6.0542547856915095e-31","2.3528044948154345e-26","5.421208513399618e-29"
"merT","","Mercuric transport protein MerT","149","26","214","364","41.04683195592286","93.33333333333333","9.74766355140187","1.079933339808251e-30","4.196836945162825e-26","9.647901023362816e-29"
"merA","","Mercuric reductase","147","25","216","365","40.49586776859504","93.58974358974359","9.936111111111112","1.2957588168647228e-30","5.0355779140996856e-26","1.1549490628669003e-28"
"group_5611","","IS3 family transposase ISSd1","142","22","221","368","39.11845730027548","94.35897435897435","10.74784039489922","1.4014497824811432e-30","5.446314144678218e-26","1.2462961429469607e-28"
"group_10487","","hypothetical protein","86","0","277","390","23.69146005509642","100.0","inf","1.5027166571211212e-30","5.839857472904101e-26","1.3333007929004797e-28"
"merC","","Mercuric transport protein MerC","145","24","218","366","39.94490358126722","93.84615384615384","10.14334862385321","1.5377354646017451e-30","5.975947562535302e-26","1.3612636816709116e-28"
"traA","","Pilin","224","82","139","308","61.70798898071625","78.97435897435898","6.052991752939112","1.690035982240792e-30","6.567817834184166e-26","1.4926858714054922e-28"
"cph2","","putative signaling protein","148","26","215","364","40.77134986225895","93.33333333333333","9.637209302325582","2.4597450567304e-30","9.559061239465681e-26","2.1578016341908984e-28"
"merP","","Mercuric transport protein periplasmic component","148","26","215","364","40.77134986225895","93.33333333333333","9.637209302325582","2.4597450567304e-30","9.559061239465681e-26","2.1578016341908984e-28"
"group_16783","","ISL3 family transposase ISStma11","148","26","215","364","40.77134986225895","93.33333333333333","9.637209302325582","2.4597450567304e-30","9.559061239465681e-26","2.1578016341908984e-28"
"group_20398","wzb","Low molecular weight protein-tyrosine-phosphatase Wzb","85","0","278","390","23.415977961432507","100.0","inf","3.610844341574456e-30","1.403246328022665e-25","3.16046470275375e-28"
"group_4260","","hypothetical protein","286","149","77","241","78.78787878787878","61.794871794871796","6.007670182166827","3.878987345049904e-30","1.5074520620332939e-25","3.3875327236703235e-28"
"group_14478","","hypothetical protein","145","25","218","365","39.94490358126722","93.58974358974359","9.711009174311927","6.721326827810331e-30","2.612042031823651e-25","5.856596483909532e-28"
"group_17070","","hypothetical protein","18","146","345","244","4.958677685950414","62.56410256410256","0.08719475878499107","7.180180414644108e-30","2.7903617127389934e-25","6.242419939013408e-28"
"group_11157","","hypothetical protein","338","230","25","160","93.1129476584022","41.02564102564102","9.405217391304348","9.6162935953546e-30","3.7370840170267047e-25","8.341705395148895e-28"
"group_10884","wzzB","Chain length determinant protein","4","109","359","281","1.1019283746556474","72.05128205128204","0.028724029541795506","1.0784872849615121e-29","4.191217286817429e-25","9.334559658836144e-28"
"group_11386","","hypothetical protein","88","1","275","389","24.242424242424242","99.74358974358975","124.48","1.360586387037535e-29","5.287510817305268e-25","1.1750024038456152e-27"
"group_3323","","hypothetical protein","92","2","271","388","25.344352617079892","99.48717948717949","65.85977859778598","1.442213891619739e-29","5.6047316256126295e-25","1.2427342850582326e-27"
"group_16418","","hypothetical protein","0","92","363","298","0.0","76.41025641025641","0.0","1.529460079658517e-29","5.943787761568929e-25","1.3149972923825065e-27"
"group_17014","","hypothetical protein","98","4","265","386","26.997245179063363","98.97435897435898","35.68679245283019","1.9313847635671193e-29","7.505747468174539e-25","1.6496148281702282e-27"
"group_20750","","hypothetical protein","98","4","265","386","26.997245179063363","98.97435897435898","35.68679245283019","1.9313847635671193e-29","7.505747468174539e-25","1.6496148281702282e-27"
"group_20751","","hypothetical protein","98","4","265","386","26.997245179063363","98.97435897435898","35.68679245283019","1.9313847635671193e-29","7.505747468174539e-25","1.6496148281702282e-27"
"group_20394","","hypothetical protein","83","0","280","390","22.865013774104685","100.0","inf","2.0717982068928537e-29","8.051422191627008e-25","1.7654329306897643e-27"
"group_11158","","hypothetical protein","25","159","338","231","6.887052341597796","59.23076923076923","0.10745785419225187","2.0760713533148634e-29","8.0680284932522225e-25","1.7654329306897643e-27"
"cspG_2","","Cold shock-like protein CspG","219","81","144","309","60.33057851239669","79.23076923076923","5.801697530864198","4.0269835771456846e-29","1.5649663577503559e-24","3.416957112992043e-27"
"glxR","","2-hydroxy-3-oxopropionate reductase","266","386","97","4","73.27823691460054","1.0256410256410255","0.028417285401420866","4.5425854441195426e-29","1.7653395552937366e-24","3.8460556760212125e-27"
"dinI_1","","DNA damage-inducible protein I","100","5","263","385","27.548209366391184","98.71794871794873","29.277566539923953","4.5582864676487516e-29","1.7714412870576578e-24","3.85095931969056e-27"
"group_20395","gmm","GDP-mannose mannosyl hydrolase","82","0","281","390","22.58953168044077","100.0","inf","4.9472476755314026e-29","1.9225993916650136e-24","4.161470544729467e-27"
"group_20397","","Putative tyrosine-protein kinase in cps region","82","0","281","390","22.58953168044077","100.0","inf","4.9472476755314026e-29","1.9225993916650136e-24","4.161470544729467e-27"
"group_21652","","hypothetical protein","0","90","363","300","0.0","76.92307692307693","0.0","7.567894776227953e-29","2.941035267937707e-24","6.3521280085047665e-27"
"group_5444","","hypothetical protein","86","1","277","389","23.69146005509642","99.74358974358975","120.7725631768953","7.706660973034387e-29","2.9949625873406235e-24","6.45466074857893e-27"
"group_2203","","hypothetical protein","51","201","312","189","14.049586776859504","48.46153846153846","0.15370264064293915","9.290667797594009e-29","3.610539319500984e-24","7.76460068709889e-27"
"group_20795","","hypothetical protein","102","6","261","384","28.09917355371901","98.46153846153847","25.011494252873565","9.655902264845314e-29","3.752476738164186e-24","8.052525189193531e-27"
"group_14639","","hypothetical protein","99","5","264","385","27.27272727272727","98.71794871794873","28.875","1.0631484907210747e-28","4.1316076646402405e-24","8.847125620214648e-27"
"group_21146","","hypothetical protein","9","121","354","269","2.479338842975207","68.97435897435898","0.056520521081383945","1.1705258257751052e-28","4.5488974641272136e-24","9.7198663763402e-27"
"group_2524","","hypothetical protein","81","0","282","390","22.31404958677686","100.0","inf","1.1789185950196604e-28","4.5815134439654046e-24","9.768685381589348e-27"
"nohA_1","","Prophage DNA-packing protein NohA","85","1","278","389","23.415977961432507","99.74358974358975","118.93884892086331","1.8280169751980495e-28","7.10403956901466e-24","1.511497780641417e-26"
"tnsB","","hypothetical protein","128","18","235","372","35.26170798898072","95.38461538461539","11.256737588652483","2.0485482329449125e-28","7.961068142870519e-24","1.6902480133483055e-26"
"ythA","","putative protein YthA","151","31","212","359","41.59779614325069","92.05128205128204","8.248478393183202","2.3924944168486767e-28","9.297711802757327e-24","1.9656895988916124e-26"
"yjhC","","putative oxidoreductase YjhC","151","31","212","359","41.59779614325069","92.05128205128204","8.248478393183202","2.3924944168486767e-28","9.297711802757327e-24","1.9656895988916124e-26"
"group_8121","ompN","Outer membrane porin N","15","135","348","255","4.132231404958678","65.38461538461539","0.08141762452107279","2.450226882765298e-28","9.522071711802502e-24","2.0088758885659285e-26"
"group_14652","","hypothetical protein","95","4","268","386","26.170798898071624","98.97435897435898","34.207089552238806","2.494023105510589e-28","9.692272592635251e-24","2.0361917211418593e-26"
"group_4905","","IS3 family transposase ISSfl10","95","4","268","386","26.170798898071624","98.97435897435898","34.207089552238806","2.494023105510589e-28","9.692272592635251e-24","2.0361917211418593e-26"
"group_2528","","hypothetical protein","316","196","47","194","87.05234159779614","49.743589743589745","6.654798089448545","2.515749967021938e-28","9.776707521840656e-24","2.049624218415232e-26"
